date, pm25, pm10, o3, no2, so2, co
2019/6/4, 57, 30, 25, , 2, 6
2019/6/5, 46, 35, 28, , 2, 7
2019/6/6, 48, 30, 30, , 1, 7
2019/6/7, 55, 39, 31, , 2, 7
2019/6/8, 66, 37, 31, , 2, 6
2019/6/9, 66, 37, 27, , 2, 6
2019/6/10, 56, 28, 18, , 1, 5
2019/6/11, 54, 27, 21, , 1, 6
2019/6/12, 65, 34, 19, , 3, 7
2019/6/13, 73, 47, 13, , 2, 7
2019/6/14, 75, 29, 22, , 2, 9
2019/6/15, 72, 36, 32, , 2, 8
2019/6/16, 69, 29, 29, , 1, 5
2019/6/17, 51, 36, 23, , , 4
2019/6/18, 39, 30, 25, , 1, 4
2019/6/19, 34, 34, 31, , 1, 4
2019/6/20, 44, 40, 22, , 1, 5
2019/6/21, 38, 40, 25, , 1, 6
2019/6/22, 36, 42, 27, , 1, 5
2019/6/23, 35, 28, 26, , , 5
2019/6/24, 33, 37, 24, , 1, 7
2019/6/25, 58, 52, 32, , 3, 7
2019/6/26, 57, 60, 33, , 5, 7
2019/6/27, 67, 55, 30, , 5, 4
2019/6/28, 64, 44, 27, , 2, 6
2019/6/29, 46, 34, 23, , 2, 5
2019/6/30, 52, 36, 22, , , 4
2019/7/1, 40, 39, 29, , 1, 6
2019/1/2, 42, 45, 29, , 3, 4
2019/1/3, 42, 43, 27, , 3, 5
2019/1/4, 42, 41, 28, , 4, 6
2019/1/5, 47, 53, 35, , 5, 6
2019/1/6, 62, 46, 33, , 4, 8
2019/1/7, 69, 33, 26, , 3, 8
2019/1/8, 68, 30, 25, , 3, 7
2019/1/9, 72, 26, 27, , 3, 9
2019/1/10, 67, 17, 21, , 3, 7
2019/1/11, 57, 25, 28, , 3, 7
2019/1/12, 62, 31, 33, , 2, 7
2019/1/13, 61, 19, 9, , 2, 6
2019/1/14, 58, 33, 28, , 2, 7
2019/1/15, 68, 37, 36, , 3, 7
2019/1/16, 78, 41, 31, , 4, 8
2019/1/17, 75, 31, 26, , 5, 8
2019/1/18, 90, 44, 33, , 5, 7
2019/1/19, 70, 36, 31, , 4, 6
2019/1/20, 86, 36, 24, , 3, 5
2019/1/21, 62, 35, 26, , 3, 6
2019/1/22, 64, 43, 31, , 4, 7
2019/1/23, 67, 41, 50, , 4, 6
2019/1/24, 59, 48, 28, , 2, 6
2019/1/25, 52, 46, 31, , 3, 8
2019/1/26, 76, 44, 34, , 4, 9
2019/1/27, 60, 40, 37, , 3, 7
2019/1/28, 56, 29, 29, , 2, 6
2019/1/29, 38, 36, 39, , 2, 7
2019/1/30, 56, 21, 39, , 3, 6
2019/1/31, 66, 23, 30, , 2, 6
2019/2/1, 58, 24, 31, , 2, 6
2019/2/2, 62, 41, 32, , 2, 6
2019/2/3, 55, 24, 35, , 2, 5
2019/2/4, 70, 24, 27, , 2, 6
2019/2/5, 64, 21, 26, , 3, 6
2019/2/6, 72, 45, 28, , 3, 7
2019/2/7, 91, 44, 17, , 2, 7
2019/2/8, 71, 32, 35, , 2, 8
2019/2/9, 68, 23, 26, , 2, 7
2019/2/10, 76, 37, 29, , 2, 6
2019/2/11, 59, 32, 31, , 3, 7
2019/2/12, 61, 39, 32, , 4, 8
2019/2/13, 72, 40, 26, , 4, 8
2019/2/14, 59, 43, 17, , 5, 11
2019/2/15, 91, 61, 23, , 6, 11
2019/2/16, 101, 57, 49, , 7, 7
2019/2/17, 91, 56, 46, , 3, 7
2019/2/18, 88, 31, 29, , 3, 6
2019/2/19, 77, 28, 24, , 3, 6
2019/2/20, 69, 24, 32, , 3, 6
2019/2/21, 79, 34, 34, , 6, 8
2019/2/22, 88, 45, 40, , 5, 9
2019/2/23, 91, 39, 35, , 3, 8
2019/2/24, 80, 13, 20, , 2, 7
2019/2/25, 51, 22, 28, , 2, 8
2019/2/26, 68, 27, 35, , 3, 9
2019/2/27, 76, 40, 42, , 3, 10
2019/2/28, 54, 36, 46, , 3, 9
2019/3/1, 61, 27, 43, , 3, 6
2019/3/2, 66, , , , , 
2019/3/3, 75, 28, 43, , 2, 6
2019/3/4, 76, 34, 46, , 3, 5
2019/3/5, 69, 35, 53, , 3, 5
2019/3/6, 82, 38, 55, , 3, 7
2019/3/7, 79, 41, 52, , 4, 9
2019/3/8, 87, 39, 59, , 4, 8
2019/3/9, 72, 34, 44, , 3, 6
2019/3/10, 57, 40, 38, , 3, 8
2019/3/11, 45, 35, 37, , 2, 7
2019/3/12, 68, 38, 31, , 2, 7
2019/3/13, 66, 47, 38, , 3, 7
2019/3/14, 83, 37, 41, , 5, 9
2019/3/15, 91, 37, 42, , 3, 7
2019/3/16, 55, 50, 45, , 6, 8
2019/3/17, 73, 40, 43, , 4, 7
2019/3/18, 71, 40, 53, , 4, 9
2019/3/19, 85, 26, 30, , 3, 8
2019/3/20, 62, 31, 38, , 3, 10
2019/3/21, 69, 27, 39, , 2, 8
2019/3/22, 46, 28, 34, , 4, 14
2019/3/23, 77, 40, 52, , 4, 12
2019/3/24, 75, 47, 56, , 3, 10
2019/3/25, 73, 32, 61, , 5, 9
2019/3/26, 74, 33, 33, , 3, 7
2019/3/27, 75, 36, 58, , 2, 8
2019/3/28, 84, 44, 30, , 1, 6
2019/3/29, 63, 32, 33, , 2, 7
2019/3/30, 68, 57, 35, , 3, 13
2019/3/31, 83, 34, 45, , 2, 8
2019/4/1, 71, 26, 13, , 1, 6
2018/10/2, 90, 61, 57, , 3, 6
2018/10/3, 89, 60, 60, , 5, 6
2018/10/4, 92, 48, 61, , 5, 6
2018/10/5, 87, 52, 52, , 4, 6
2018/10/6, 85, 53, 50, , 4, 7
2018/10/7, 92, 37, 48, , 6, 5
2018/10/8, 107, , , , , 
2018/10/9, 62, 30, 5, , 2, 7
2018/10/10, 67, 32, 32, , 3, 6
2018/10/11, 61, 43, 29, , 10, 8
2018/10/12, 69, 48, 38, , 4, 7
2018/10/13, 73, 46, 43, , 5, 7
2018/10/14, 76, 39, 48, , 2, 5
2018/10/15, 61, 55, 52, , 4, 7
2018/10/16, 96, 45, 43, , 3, 5
2018/10/17, 83, 59, 47, , 4, 8
2018/10/18, 99, 55, 45, , 5, 6
2018/10/19, 95, 46, 52, , 3, 7
2018/10/20, 95, 34, 51, , 1, 7
2018/10/21, 69, 35, 60, , , 6
2018/10/22, 63, 43, 44, , 3, 7
2018/10/23, 76, 48, 31, , 4, 10
2018/10/24, 73, 67, 48, , 5, 10
2018/10/25, 78, 57, 28, , 7, 14
2018/10/26, 101, 44, 34, , 4, 5
2018/10/27, 82, 43, 36, , 5, 5
2018/10/28, 73, 42, 46, , 3, 5
2018/10/29, 74, 47, 44, , 4, 5
2018/10/30, 80, 56, 46, , 4, 4
2018/10/31, 74, 50, 43, , 5, 5
2018/11/1, 82, 60, 43, , 5, 4
2018/11/2, 66, 53, 51, , 4, 3
2018/11/3, 57, 31, 39, , 1, 1
2018/11/4, 52, 17, 40, , , 1
2018/11/5, 39, 30, 27, , 2, 5
2018/11/6, 64, 27, 38, , 3, 5
2018/11/7, 74, 45, 39, , 4, 6
2018/11/8, 74, 30, 36, , 2, 5
2018/11/9, 61, 29, 34, , 1, 5
2018/11/10, 54, 26, 33, , 2, 5
2018/11/11, 59, 25, 38, , 3, 4
2018/11/12, 55, 28, 25, , 4, 5
2018/11/13, 57, 31, 41, , 3, 4
2018/11/14, 64, 35, 36, , 1, 4
2018/11/15, 65, 27, 37, , 2, 4
2018/11/16, 62, 28, 28, , 3, 7
2018/11/17, 58, 47, 42, , 5, 8
2018/11/18, 82, 39, 41, , 2, 5
2018/11/19, 59, 31, 37, , 2, 5
2018/11/20, 63, 36, 28, , 3, 6
2018/11/21, 79, 38, 47, , 3, 5
2018/11/22, 82, 32, 39, , 2, 5
2018/11/23, 67, 27, 37, , 2, 3
2018/11/24, 71, 31, 15, , 3, 3
2018/11/25, 92, 32, , , , 
2018/11/28, 67, 32, 38, , 4, 7
2018/11/29, 67, 35, 27, , 4, 6
2018/11/30, 63, 25, 22, , 3, 7
2018/12/1, 63, 29, 34, , 3, 6
2018/12/2, 57, 29, 40, , 3, 5
2018/12/3, 56, 36, 33, , 3, 5
2018/12/4, 67, 36, 32, , 4, 7
2018/12/5, 76, 29, 31, , 3, 5
2018/12/6, 78, 45, 41, , 3, 5
2018/12/7, 74, 36, 42, , 3, 5
2018/12/8, 67, 34, 37, , 3, 6
2018/12/9, 63, 32, 34, , 3, 6
2018/12/10, 53, 38, 30, , 5, 6
2018/12/11, 60, 33, 31, , 4, 7
2018/12/12, 60, 38, 25, , 4, 7
2018/12/13, 58, 41, 29, , 4, 7
2018/12/14, 56, 42, , , 3, 12
2018/12/15, 63, 37, 30, , 6, 8
2018/12/16, 62, 35, 40, , 6, 5
2018/12/17, 55, 41, 30, , 5, 7
2018/12/18, 66, 40, 34, , 3, 7
2018/12/19, 71, 34, 30, , 4, 7
2018/12/20, 66, 35, 26, , 6, 9
2018/12/21, 65, 39, 30, , 3, 7
2018/12/22, 66, , , , , 
2018/12/24, 53, 58, 14, , 3, 8
2018/12/25, 59, 32, 21, , 4, 5
2018/12/26, 44, 43, 29, , 4, 6
2018/12/27, 50, 39, 32, , 3, 5
2018/12/28, 46, 41, 31, , 3, 6
2018/12/29, 50, 48, 35, , 4, 5
2018/12/30, 47, 47, 36, , 3, 5
2018/12/31, 46, , , , , 
2018/7/2, 44, , , , , 
2018/7/3, 64, , , , , 
2018/7/4, 64, , , , , 
2018/7/5, 51, , , , , 
2018/7/6, 47, , , , , 
2018/7/7, 53, , , , , 
2018/7/8, 52, , , , , 
2018/7/9, 45, , , , , 
2018/7/10, 43, , , , , 
2018/7/11, 50, , , , , 
2018/7/12, 55, , , , , 
2018/7/13, 42, , , , , 
2018/7/14, 41, , , , , 
2018/7/15, 41, , , , , 
2018/7/16, 32, , , , , 
2018/7/17, 46, , , , , 
2018/7/18, 47, , , , , 
2018/7/19, 57, , , , , 
2018/7/20, 56, , , , , 
2018/7/21, 65, , , , , 
2018/7/22, 61, , , , , 
2018/7/23, 58, , , , , 
2018/7/24, 63, , , , , 
2018/7/25, 54, , , , , 
2018/7/26, 62, , , , , 
2018/7/27, 69, , , , , 
2018/7/28, 63, , , , , 
2018/7/29, 58, , , , , 
2018/7/30, 66, , , , , 
2018/7/31, 52, , , , , 
2018/8/1, 59, , , , , 
2018/8/2, 66, , , , , 
2018/8/3, 63, , , , , 
2018/8/4, 64, , , , , 
2018/8/5, 50, , , , , 
2018/8/6, 57, , , , , 
2018/8/7, 43, , , , , 
2018/8/8, 34, , , , , 
2018/8/9, 33, , , , , 
2018/8/10, 34, , , , , 
2018/8/11, 29, , , , , 
2018/8/12, 32, , , , , 
2018/8/13, 26, , , , , 
2018/8/14, 69, , , , , 
2018/8/15, 68, , , , , 
2018/8/16, 67, , , , , 
2018/8/17, 47, , , , , 
2018/8/18, 52, , , , , 
2018/8/19, 60, , , , , 
2018/8/20, 41, , , , , 
2018/8/21, 44, , , , , 
2018/8/22, 34, , , , , 
2018/8/23, 44, , , , , 
2018/8/24, 54, , , , , 
2018/8/25, 56, 49, 39, , 2, 7
2018/8/26, 55, 35, 49, , , 4
2018/8/27, 34, 40, 42, , , 5
2018/8/28, 52, 44, 46, , 1, 5
2018/8/29, 54, 41, 46, , , 4
2018/8/30, 30, 51, 50, , 1, 7
2018/8/31, 64, 55, 61, , 1, 8
2018/9/1, 79, 62, 49, , 2, 8
2018/9/2, 63, 43, 53, , 1, 6
2018/9/3, 77, 43, 50, , 2, 6
2018/9/4, 54, 36, 45, , , 5
2018/9/5, 33, 52, 66, , , 5
2018/9/6, 64, 57, 64, , 2, 7
2018/9/7, 88, 64, 57, , 2, 7
2018/9/8, 94, 47, 35, , 3, 8
2018/9/9, 65, 41, 46, , 1, 6
2018/9/10, 37, 47, 54, , 1, 7
2018/9/11, 52, 51, 59, , 3, 8
2018/9/12, 83, 49, 61, , 3, 9
2018/9/13, 90, 59, 63, , 1, 6
2018/9/14, 86, 25, 35, , 1, 7
2018/9/15, 66, 29, 49, , 1, 6
2018/9/16, 66, 26, 47, , 1, 8
2018/9/17, 51, 42, 41, , 6, 8
2018/9/18, 64, 44, 52, , 3, 7
2018/9/19, 72, 50, 52, , 4, 6
2018/9/20, 70, 46, 50, , 2, 5
2018/9/21, 43, 37, 66, , 2, 5
2018/9/22, 47, 42, , , , 
2018/9/26, 57, 46, 51, , 2, 6
2018/9/27, 64, 41, 44, , 1, 6
2018/9/28, 70, 51, 55, , 2, 7
2018/9/29, 78, 52, 58, , 1, 7
2018/9/30, 69, 45, 57, , 1, 8
2018/10/1, 73, 55, 56, , 3, 9
2018/4/2, 36, , , , , 
2018/4/3, 40, , , , , 
2018/4/4, 66, , , , , 
2018/4/5, 49, , , , , 
2018/4/6, 51, , , , , 
2018/4/7, 50, , , , , 
2018/4/8, 61, , , , , 
2018/4/9, 50, , , , , 
2018/4/10, 61, , , , , 
2018/4/11, 49, , , , , 
2018/4/12, 74, , , , , 
2018/4/13, 63, , , , , 
2018/4/14, 67, , , , , 
2018/4/15, 70, , , , , 
2018/4/16, 51, , , , , 
2018/4/17, 62, , , , , 
2018/4/18, 56, , , , , 
2018/4/19, 62, , , , , 
2018/4/20, 52, , , , , 
2018/4/21, 47, , , , , 
2018/4/22, 54, , , , , 
2018/4/23, 51, , , , , 
2018/4/24, 59, , , , , 
2018/4/25, 75, , , , , 
2018/4/26, 64, , , , , 
2018/4/27, 76, , , , , 
2018/4/28, 81, , , , , 
2018/4/29, 47, , , , , 
2018/4/30, 61, , , , , 
2018/5/1, 54, , , , , 
2018/5/2, 58, , , , , 
2018/5/3, 61, , , , , 
2018/5/4, 63, , , , , 
2018/5/5, 57, , , , , 
2018/5/6, 54, , , , , 
2018/5/7, 57, , , , , 
2018/5/8, 44, , , , , 
2018/5/9, 56, , , , , 
2018/5/10, 57, , , , , 
2018/5/11, 76, , , , , 
2018/5/12, 76, , , , , 
2018/5/13, 68, , , , , 
2018/5/14, 46, , , , , 
2018/5/15, 54, , , , , 
2018/5/16, 67, , , , , 
2018/5/17, 63, , , , , 
2018/5/18, 62, , , , , 
2018/5/19, 57, , , , , 
2018/5/20, 66, , , , , 
2018/5/21, 60, , , , , 
2018/5/22, 45, , , , , 
2018/5/23, 70, , , , , 
2018/5/24, 55, , , , , 
2018/5/25, 64, , , , , 
2018/5/26, 61, , , , , 
2018/5/27, 54, , , , , 
2018/5/28, 58, , , , , 
2018/5/29, 66, , , , , 
2018/5/30, 64, , , , , 
2018/5/31, 76, , , , , 
2018/6/1, 75, , , , , 
2018/6/2, 71, , , , , 
2018/6/3, 55, , , , , 
2018/6/4, 47, , , , , 
2018/6/5, 62, , , , , 
2018/6/6, 61, , , , , 
2018/6/7, 59, , , , , 
2018/6/8, 62, , , , , 
2018/6/9, 53, , , , , 
2018/6/10, 66, , , , , 
2018/6/11, 56, , , , , 
2018/6/12, 61, , , , , 
2018/6/13, 67, , , , , 
2018/6/14, 69, , , , , 
2018/6/15, 62, , , , , 
2018/6/16, 65, , , , , 
2018/6/18, 34, , , , , 
2018/6/19, 34, , , , , 
2018/6/20, 44, , , , , 
2018/6/21, 53, , , , , 
2018/6/22, 44, , , , , 
2018/6/23, 57, , , , , 
2018/6/24, 66, , , , , 
2018/6/25, 55, , , , , 
2018/6/26, 66, , , , , 
2018/6/27, 82, , , , , 
2018/6/28, 59, , , , , 
2018/6/29, 64, , , , , 
2018/6/30, 63, , , , , 
2018/7/1, 62, , , , , 
2018/1/2, 66, , , , , 
2018/1/3, 79, , , , , 
2018/1/4, 85, , , , , 
2018/1/5, 75, , , , , 
2018/1/6, 78, , , , , 
2018/1/7, 74, , , , , 
2018/1/8, 44, , , , , 
2018/1/9, 72, , , , , 
2018/1/10, 83, , , , , 
2018/1/11, 80, , , , , 
2018/1/12, 76, , , , , 
2018/1/13, 84, , , , , 
2018/1/14, 61, , , , , 
2018/1/15, 32, , , , , 
2018/1/16, 49, , , , , 
2018/1/17, 63, , , , , 
2018/1/18, 43, , , , , 
2018/1/19, 54, , , , , 
2018/1/20, 58, , , , , 
2018/1/21, 48, , , , , 
2018/1/23, 47, , , , , 
2018/1/24, 61, , , , , 
2018/1/25, 58, , , , , 
2018/1/26, 57, , , , , 
2018/1/27, 68, , , , , 
2018/1/28, 53, , , , , 
2018/1/29, 53, , , , , 
2018/1/30, 66, , , , , 
2018/1/31, 87, , , , , 
2018/2/1, 78, , , , , 
2018/2/2, 76, , , , , 
2018/2/3, 77, , , , , 
2018/2/6, 23, , , , , 
2018/2/7, 45, , , , , 
2018/2/8, 43, , , , , 
2018/2/9, 45, , , , , 
2018/2/10, 52, , , , , 
2018/2/11, 50, , , , , 
2018/2/12, 66, , , , , 
2018/2/13, 80, , , , , 
2018/2/14, 71, , , , , 
2018/2/15, 69, , , , , 
2018/2/16, 51, , , , , 
2018/2/17, 58, , , , , 
2018/2/18, 60, , , , , 
2018/2/19, 50, , , , , 
2018/2/20, 40, , , , , 
2018/2/21, 43, , , , , 
2018/2/22, 46, , , , , 
2018/2/23, 42, , , , , 
2018/2/24, 38, , , , , 
2018/2/25, 34, , , , , 
2018/2/26, 39, , , , , 
2018/2/27, 52, , , , , 
2018/2/28, 50, , , , , 
2018/3/1, 48, , , , , 
2018/3/2, 61, , , , , 
2018/3/3, 64, , , , , 
2018/3/4, 50, , , , , 
2018/3/5, 48, , , , , 
2018/3/6, 56, , , , , 
2018/3/7, 72, , , , , 
2018/3/8, 64, , , , , 
2018/3/9, 55, , , , , 
2018/3/10, 55, , , , , 
2018/3/11, 50, , , , , 
2018/3/12, 42, , , , , 
2018/3/13, 57, , , , , 
2018/3/14, 74, , , , , 
2018/3/15, 83, , , , , 
2018/3/16, 96, , , , , 
2018/3/17, 70, , , , , 
2018/3/18, 69, , , , , 
2018/3/19, 53, , , , , 
2018/3/20, 59, , , , , 
2018/3/21, 78, , , , , 
2018/3/22, 69, , , , , 
2018/3/23, 66, , , , , 
2018/3/24, 85, , , , , 
2018/3/25, 64, , , , , 
2018/3/26, 54, , , , , 
2018/3/27, 71, , , , , 
2018/3/28, 74, , , , , 
2018/3/29, 61, , , , , 
2018/3/30, 59, , , , , 
2018/3/31, 52, , , , , 
2018/4/1, 30, , , , , 
2017/10/2, 65, , , , , 
2017/10/3, 83, , , , , 
2017/10/4, 57, , , , , 
2017/10/5, 51, , , , , 
2017/10/6, 49, , , , , 
2017/10/7, 65, , , , , 
2017/10/8, 68, , , , , 
2017/10/9, 67, , , , , 
2017/10/10, 61, , , , , 
2017/10/11, 69, , , , , 
2017/10/12, 76, , , , , 
2017/10/13, 69, , , , , 
2017/10/14, 69, , , , , 
2017/10/15, 68, , , , , 
2017/10/16, 51, , , , , 
2017/10/17, 42, , , , , 
2017/10/18, 50, , , , , 
2017/10/19, 43, , , , , 
2017/10/20, 68, , , , , 
2017/10/21, 70, , , , , 
2017/10/22, 77, , , , , 
2017/10/23, 75, , , , , 
2017/10/24, 65, , , , , 
2017/10/25, 71, , , , , 
2017/10/26, 70, , , , , 
2017/10/27, 75, , , , , 
2017/10/28, 79, , , , , 
2017/10/29, 48, , , , , 
2017/10/30, 39, , , , , 
2017/10/31, 59, , , , , 
2017/11/1, 76, , , , , 
2017/11/2, 72, , , , , 
2017/11/7, 60, , , , , 
2017/11/8, 78, , , , , 
2017/11/9, 95, , , , , 
2017/11/10, 92, , , , , 
2017/11/11, 81, , , , , 
2017/11/12, 80, , , , , 
2017/11/13, 75, , , , , 
2017/11/14, 80, , , , , 
2017/11/17, 71, , , , , 
2017/11/18, 70, , , , , 
2017/11/19, 64, , , , , 
2017/11/20, 41, , , , , 
2017/11/21, 69, , , , , 
2017/11/22, 91, , , , , 
2017/11/24, 79, , , , , 
2017/11/25, 79, , , , , 
2017/11/26, 77, , , , , 
2017/11/27, 61, , , , , 
2017/11/28, 77, , , , , 
2017/12/6, 54, , , , , 
2017/12/7, 72, , , , , 
2017/12/8, 76, , , , , 
2017/12/9, 69, , , , , 
2017/12/10, 58, , , , , 
2017/12/11, 44, , , , , 
2017/12/12, 44, , , , , 
2017/12/13, 52, , , , , 
2017/12/14, 62, , , , , 
2017/12/15, 78, , , , , 
2017/12/16, 79, , , , , 
2017/12/17, 79, , , , , 
2017/12/18, 71, , , , , 
2017/12/19, 77, , , , , 
2017/12/20, 78, , , , , 
2017/12/21, 67, , , , , 
2017/12/22, 66, , , , , 
2017/12/23, 60, , , , , 
2017/12/24, 61, , , , , 
2017/12/25, 46, , , , , 
2017/12/26, 32, , , , , 
2017/12/27, 42, , , , , 
2017/12/28, 52, , , , , 
2017/12/29, 55, , , , , 
2017/12/30, 54, , , , , 
2018/1/1, 49, , , , , 
2017/7/2, 41, , , , , 
2017/7/3, 37, , , , , 
2017/7/4, 53, , , , , 
2017/7/5, 58, , , , , 
2017/7/6, 62, , , , , 
2017/7/7, 45, , , , , 
2017/7/8, 43, , , , , 
2017/7/9, 43, , , , , 
2017/7/10, 33, , , , , 
2017/7/11, 47, , , , , 
2017/7/12, 49, , , , , 
2017/7/13, 37, , , , , 
2017/7/14, 63, , , , , 
2017/7/15, 68, , , , , 
2017/7/16, 80, , , , , 
2017/7/17, 79, , , , , 
2017/7/18, 59, , , , , 
2017/7/19, 47, , , , , 
2017/7/20, 54, , , , , 
2017/7/21, 61, , , , , 
2017/7/22, 61, , , , , 
2017/7/23, 44, , , , , 
2017/7/24, 36, , , , , 
2017/7/25, 47, , , , , 
2017/7/26, 36, , , , , 
2017/7/27, 36, , , , , 
2017/7/28, 42, , , , , 
2017/7/29, 57, , , , , 
2017/7/30, 59, , , , , 
2017/7/31, 42, , , , , 
2017/8/1, 48, , , , , 
2017/8/2, 64, , , , , 
2017/8/3, 77, , , , , 
2017/8/4, 59, , , , , 
2017/8/5, 59, , , , , 
2017/8/6, 55, , , , , 
2017/8/7, 43, , , , , 
2017/8/8, 51, , , , , 
2017/8/9, 53, , , , , 
2017/8/10, 56, , , , , 
2017/8/11, 62, , , , , 
2017/8/12, 76, , , , , 
2017/8/13, 84, , , , , 
2017/8/14, 63, , , , , 
2017/8/15, 50, , , , , 
2017/8/16, 61, , , , , 
2017/8/17, 69, , , , , 
2017/8/18, 72, , , , , 
2017/8/19, 66, , , , , 
2017/8/20, 56, , , , , 
2017/8/21, 61, , , , , 
2017/8/22, 59, , , , , 
2017/8/23, 38, , , , , 
2017/8/24, 64, , , , , 
2017/8/25, 75, , , , , 
2017/8/26, 54, , , , , 
2017/8/27, 58, , , , , 
2017/8/28, 53, , , , , 
2017/8/29, 65, , , , , 
2017/8/30, 67, , , , , 
2017/8/31, 46, , , , , 
2017/9/1, 41, , , , , 
2017/9/2, 49, , , , , 
2017/9/3, 49, , , , , 
2017/9/4, 28, , , , , 
2017/9/5, 47, , , , , 
2017/9/6, 55, , , , , 
2017/9/11, 52, , , , , 
2017/9/12, 58, , , , , 
2017/9/13, 67, , , , , 
2017/9/15, 71, , , , , 
2017/9/16, 69, , , , , 
2017/9/17, 60, , , , , 
2017/9/18, 49, , , , , 
2017/9/19, 59, , , , , 
2017/9/20, 91, , , , , 
2017/9/21, 97, , , , , 
2017/9/22, 103, , , , , 
2017/9/23, 95, , , , , 
2017/9/24, 78, , , , , 
2017/9/25, 67, , , , , 
2017/9/26, 78, , , , , 
2017/9/27, 76, , , , , 
2017/9/28, 80, , , , , 
2017/9/29, 92, , , , , 
2017/9/30, 87, , , , , 
2017/10/1, 70, , , , , 
2017/4/2, 64, , , , , 
2017/4/5, 80, , , , , 
2017/4/6, 79, , , , , 
2017/4/7, 70, , , , , 
2017/4/8, 80, , , , , 
2017/4/9, 48, , , , , 
2017/4/10, 35, , , , , 
2017/4/11, 67, , , , , 
2017/4/12, 68, , , , , 
2017/4/13, 79, , , , , 
2017/4/14, 56, , , , , 
2017/4/15, 60, , , , , 
2017/4/16, 45, , , , , 
2017/4/17, 39, , , , , 
2017/4/18, 58, , , , , 
2017/4/19, 57, , , , , 
2017/4/20, 62, , , , , 
2017/4/21, 46, , , , , 
2017/4/22, 57, , , , , 
2017/4/23, 71, , , , , 
2017/4/24, 71, , , , , 
2017/4/25, 73, , , , , 
2017/4/26, 66, , , , , 
2017/4/27, 50, , , , , 
2017/4/28, 66, , , , , 
2017/4/29, 56, , , , , 
2017/4/30, 50, , , , , 
2017/5/1, 41, , , , , 
2017/5/2, 42, , , , , 
2017/5/3, 56, , , , , 
2017/5/4, 59, , , , , 
2017/5/5, 46, , , , , 
2017/5/6, 58, , , , , 
2017/5/7, 49, , , , , 
2017/5/8, 33, , , , , 
2017/5/9, 43, , , , , 
2017/5/10, 47, , , , , 
2017/5/11, 45, , , , , 
2017/5/12, 41, , , , , 
2017/5/13, 40, , , , , 
2017/5/14, 52, , , , , 
2017/5/15, 68, , , , , 
2017/5/16, 75, , , , , 
2017/5/17, 68, , , , , 
2017/5/18, 65, , , , , 
2017/5/19, 71, , , , , 
2017/5/20, 69, , , , , 
2017/5/21, 69, , , , , 
2017/5/22, 45, , , , , 
2017/5/23, 52, , , , , 
2017/5/24, 74, , , , , 
2017/5/25, 54, , , , , 
2017/5/26, 49, , , , , 
2017/5/27, 54, , , , , 
2017/5/28, 60, , , , , 
2017/5/29, 40, , , , , 
2017/5/30, 61, , , , , 
2017/5/31, 58, , , , , 
2017/6/1, 66, , , , , 
2017/6/2, 72, , , , , 
2017/6/3, 60, , , , , 
2017/6/4, 48, , , , , 
2017/6/5, 35, , , , , 
2017/6/6, 45, , , , , 
2017/6/7, 45, , , , , 
2017/6/8, 67, , , , , 
2017/6/9, 48, , , , , 
2017/6/10, 65, , , , , 
2017/6/11, 75, , , , , 
2017/6/12, 41, , , , , 
2017/6/13, 43, , , , , 
2017/6/14, 65, , , , , 
2017/6/15, 71, , , , , 
2017/6/16, 56, , , , , 
2017/6/17, 60, , , , , 
2017/6/18, 62, , , , , 
2017/6/19, 62, , , , , 
2017/6/20, 49, , , , , 
2017/6/21, 63, , , , , 
2017/6/22, 77, , , , , 
2017/6/23, 80, , , , , 
2017/6/24, 87, , , , , 
2017/6/25, 76, , , , , 
2017/6/26, 59, , , , , 
2017/6/27, 66, , , , , 
2017/6/28, 66, , , , , 
2017/6/29, 81, , , , , 
2017/6/30, 77, , , , , 
2017/7/1, 59, , , , , 
2017/1/3, 43, , , , , 
2017/1/4, 61, , , , , 
2017/1/5, 55, , , , , 
2017/1/6, 55, , , , , 
2017/1/7, 62, , , , , 
2017/1/8, 61, , , , , 
2017/1/9, 45, , , , , 
2017/1/10, 41, , , , , 
2017/1/11, 44, , , , , 
2017/1/12, 64, , , , , 
2017/1/13, 70, , , , , 
2017/1/14, 78, , , , , 
2017/1/15, 45, , , , , 
2017/1/16, 37, , , , , 
2017/1/17, 55, , , , , 
2017/1/18, 57, , , , , 
2017/1/19, 58, , , , , 
2017/1/20, 68, , , , , 
2017/1/21, 52, , , , , 
2017/1/22, 41, , , , , 
2017/1/23, 35, , , , , 
2017/1/24, 71, , , , , 
2017/1/25, 86, , , , , 
2017/1/26, 86, , , , , 
2017/1/27, 89, , , , , 
2017/1/28, 70, , , , , 
2017/1/29, 52, , , , , 
2017/1/30, 53, , , , , 
2017/1/31, 57, , , , , 
2017/2/1, 58, , , , , 
2017/2/2, 67, , , , , 
2017/2/3, 69, , , , , 
2017/2/4, 61, , , , , 
2017/2/5, 57, , , , , 
2017/2/6, 45, , , , , 
2017/2/7, 60, , , , , 
2017/2/8, 65, , , , , 
2017/2/9, 28, , , , , 
2017/2/10, 72, , , , , 
2017/2/11, 88, , , , , 
2017/2/12, 47, , , , , 
2017/2/13, 25, , , , , 
2017/2/14, 34, , , , , 
2017/2/15, 58, , , , , 
2017/2/16, 76, , , , , 
2017/2/17, 60, , , , , 
2017/2/18, 51, , , , , 
