date, pm25, pm10, o3, no2, so2, co
2019/1/20, 55, 36, 24, , 1, 5
2019/1/21, 41, 35, 23, , 2, 6
2019/1/22, 51, 43, 19, , 3, 7
2019/1/23, 47, 41, 24, , 3, 6
2019/1/24, 50, 48, 25, , 2, 5
2019/1/25, 37, 46, 37, , 3, 7
2019/1/26, 64, 44, 40, , 2, 5
2019/1/27, 50, 40, 41, , 1, 4
2019/1/28, 49, 29, 30, , 1, 5
2019/1/29, 48, 36, 41, , 2, 6
2019/1/30, 57, 21, 41, , 3, 7
2019/1/31, 57, 23, 26, , 2, 8
2019/2/1, 67, 24, 32, , 1, 6
2019/2/2, 54, 41, 41, , 1, 4
2019/2/3, 54, 24, 38, , 1, 3
2019/2/4, 41, 24, 26, , 2, 6
2019/2/5, 57, 21, 29, , 2, 5
2019/2/6, 55, 45, 26, , 3, 7
2019/2/7, 69, 44, 17, , 2, 8
2019/2/8, 73, 32, 35, , 2, 7
2019/2/9, 71, 23, 33, , 1, 5
2019/2/10, 55, 37, 38, , 1, 4
2019/2/11, 51, 32, 31, , 2, 5
2019/2/12, 53, 39, 37, , 3, 5
2019/2/13, 58, 40, 26, , 3, 5
2019/2/14, 57, 43, 41, , 4, 8
2019/2/15, 78, 61, 27, , 4, 5
2019/2/16, 71, 57, 68, , 5, 4
2019/2/17, 76, 56, 59, , 2, 4
2019/2/18, 68, 31, 29, , 2, 6
2019/2/19, 63, 28, 23, , 2, 6
2019/2/20, 59, 24, 30, , 4, 8
2019/2/21, 63, 34, 27, , 5, 8
2019/2/22, 70, 45, 38, , 4, 8
2019/2/23, 66, 39, 42, , 2, 6
2019/2/24, 69, 13, 17, , 1, 5
2019/2/25, 35, 22, 29, , 2, 8
2019/2/26, 57, 27, 59, , 3, 7
2019/2/27, 72, 40, 44, , 3, 9
2019/2/28, 61, 36, 50, , 3, 7
2019/3/1, 62, 27, 42, , 3, 7
2019/3/2, 56, , , , , 
2019/3/3, 66, 28, 50, , 1, 5
2019/3/4, 66, 34, 47, , 2, 5
2019/3/5, 46, 35, 58, , 2, 4
2019/3/6, 72, 38, 48, , 3, 8
2019/3/7, 75, 41, 53, , 4, 9
2019/3/8, 83, 39, 59, , 4, 7
2019/3/9, 67, 34, 48, , 2, 4
2019/3/10, 45, 40, 37, , 2, 5
2019/3/11, 38, 35, 30, , 2, 6
2019/3/12, 49, 38, 24, , 3, 11
2019/3/13, 70, 47, 30, , 4, 14
2019/3/14, 85, 37, 54, , 5, 11
2019/3/15, 81, 37, 36, , 3, 6
2019/3/16, 67, 50, 45, , 4, 6
2019/3/17, 59, 40, 43, , 3, 5
2019/3/18, 61, 40, 36, , 4, 8
2019/3/19, 66, 26, 23, , 3, 8
2019/3/20, 60, 31, 27, , 4, 10
2019/3/21, 67, 27, 41, , 3, 8
2019/3/22, 61, 28, 24, , 4, 12
2019/3/23, 66, 40, 55, , 6, 13
2019/3/24, 80, 47, 53, , 3, 10
2019/3/25, 75, 32, 59, , 7, 10
2019/3/26, 86, 33, 77, , 4, 6
2019/3/27, 81, 36, 50, , 4, 9
2019/3/28, 83, 44, 47, , 3, 9
2019/3/29, 73, 32, 20, , 4, 11
2019/3/30, 80, 57, 29, , 5, 15
2019/3/31, 82, 34, 45, , 2, 8
2019/4/1, 50, 26, 10, , 2, 9
2018/10/2, 90, 61, 68, , 8, 7
2018/10/3, 88, 60, 63, , 7, 7
2018/10/4, 91, 48, 62, , 17, 8
2018/10/5, 91, 52, 45, , 18, 7
2018/10/6, 100, 53, 51, , 5, 7
2018/10/7, 92, 37, 48, , 7, 6
2018/10/8, 97, , , , , 
2018/10/10, 71, 32, 18, , 12, 9
2018/10/11, 70, 43, 29, , 16, 9
2018/10/12, 76, 48, 44, , 9, 8
2018/10/13, 69, 46, 55, , 9, 8
2018/10/14, 77, 39, 53, , 4, 6
2018/10/15, 55, 55, 44, , 6, 10
2018/10/16, 82, 45, 40, , 10, 8
2018/10/17, 92, 59, 44, , 10, 6
2018/10/18, 97, 55, 31, , 15, 5
2018/10/19, 102, 46, 45, , 11, 8
2018/10/20, 111, 34, 49, , 4, 5
2018/10/21, 79, 35, 70, , 2, 3
2018/10/22, 67, 43, 43, , 9, 5
2018/10/23, 80, 48, 34, , 7, 7
2018/10/24, 81, 67, 51, , 9, 8
2018/10/25, 72, 57, 42, , 20, 7
2018/10/26, 96, 44, 28, , 10, 11
2018/10/27, 92, 43, 28, , 6, 10
2018/10/28, 78, 42, 45, , 4, 9
2018/10/29, 74, 47, 40, , 6, 9
2018/10/30, 77, 56, 48, , 5, 7
2018/10/31, 78, 50, 37, , 7, 9
2018/11/1, 90, 60, 38, , 5, 7
2018/11/2, 64, 53, 58, , 4, 6
2018/11/3, 59, 31, 34, , 3, 6
2018/11/4, 57, 17, 32, , 3, 6
2018/11/5, 50, 30, 23, , 4, 10
2018/11/6, 64, 27, 42, , 10, 9
2018/11/7, 65, 45, 41, , 5, 11
2018/11/8, 74, 30, 30, , 6, 8
2018/11/9, 71, 29, 26, , 2, 7
2018/11/10, 65, 26, 31, , , 6
2018/11/11, 64, 25, 39, , , 4
2018/11/12, 64, 28, 13, , 16, 8
2018/11/13, 69, 31, 33, , 11, 6
2018/11/14, 71, 35, 27, , , 6
2018/11/15, 71, 27, 23, , 3, 7
2018/11/16, 63, 28, 29, , 4, 9
2018/11/17, 68, 47, 36, , 6, 9
2018/11/18, 81, 39, 42, , 2, 8
2018/11/19, 59, 31, 11, , 6, 11
2018/11/20, 81, 36, 18, , 7, 10
2018/11/21, 80, 38, 33, , 5, 10
2018/11/22, 87, 32, 32, , 4, 11
2018/11/23, 74, 27, 40, , 2, 9
2018/11/24, 63, 31, 34, , 3, 9
2018/11/25, 72, 32, 36, , 1, 7
2018/11/26, 59, 18, 19, , 3, 10
2018/11/27, 60, 23, 20, , 2, 11
2018/11/28, 63, 32, 37, , 4, 10
2018/11/29, 68, 35, 12, , 4, 12
2018/11/30, 80, 25, 14, , 2, 11
2018/12/1, 65, 29, 28, , 2, 10
2018/12/2, 66, 29, 44, , 2, 6
2018/12/3, 54, 36, 16, , 3, 10
2018/12/4, 75, 36, 29, , 3, 9
2018/12/5, 81, 29, 38, , 3, 9
2018/12/6, 84, 45, 39, , 3, 9
2018/12/7, 74, 36, 43, , 2, 8
2018/12/8, 69, 34, 34, , 2, 7
2018/12/9, 64, 32, 30, , 1, 7
2018/12/10, 50, 38, 26, , 3, 8
2018/12/11, 55, 33, 22, , 3, 10
2018/12/12, 68, 38, 21, , 3, 8
2018/12/13, 56, 41, 19, , 4, 11
2018/12/14, 63, 42, , , 3, 13
2018/12/15, 69, 37, 29, , 4, 7
2018/12/16, 57, 35, 40, , 4, 5
2018/12/17, 52, 41, 33, , 4, 7
2018/12/18, 67, 40, 20, , 3, 7
2018/12/19, 71, 34, 23, , 3, 8
2018/12/20, 71, 35, 23, , 5, 6
2018/12/21, 56, 39, 28, , 3, 9
2018/12/22, 73, , , , , 
2018/12/24, 46, 58, 29, , 1, 5
2018/12/25, 58, 32, 33, , 1, 3
2018/12/26, 36, 43, 27, , 2, 4
2018/12/27, 41, 39, 33, , 2, 5
2018/12/28, 46, 41, 30, , 2, 5
2018/12/29, 49, 48, 40, , 2, 5
2018/12/30, 43, 47, 39, , 1, 4
2018/12/31, 39, , , , , 
2018/7/2, 35, , , , , 
2018/7/3, 68, , , , , 
2018/7/4, 43, , , , , 
2018/7/5, 43, , , , , 
2018/7/6, 36, , , , , 
2018/7/7, 36, , , , , 
2018/7/8, 47, , , , , 
2018/7/9, 37, , , , , 
2018/7/10, 34, , , , , 
2018/7/11, 39, , , , , 
2018/7/12, 41, , , , , 
2018/7/13, 39, , , , , 
2018/7/14, 36, , , , , 
2018/7/15, 32, , , , , 
2018/7/16, 27, , , , , 
2018/7/17, 34, , , , , 
2018/7/18, 38, , , , , 
2018/7/19, 54, , , , , 
2018/7/20, 51, , , , , 
2018/7/21, 61, , , , , 
2018/7/22, 48, , , , , 
2018/7/23, 48, , , , , 
2018/7/24, 48, , , , , 
2018/7/25, 44, , , , , 
2018/7/26, 48, , , , , 
2018/7/27, 65, , , , , 
2018/7/28, 67, , , , , 
2018/7/29, 50, , , , , 
2018/7/30, 54, , , , , 
2018/7/31, 55, , , , , 
2018/8/1, 60, , , , , 
2018/8/2, 53, , , , , 
2018/8/3, 41, , , , , 
2018/8/4, 63, , , , , 
2018/8/5, 50, , , , , 
2018/8/6, 56, , , , , 
2018/8/7, 35, , , , , 
2018/8/8, 30, , , , , 
2018/8/9, 28, , , , , 
2018/8/10, 31, , , , , 
2018/8/11, 30, , , , , 
2018/8/12, 26, , , , , 
2018/8/13, 24, , , , , 
2018/8/14, 49, , , , , 
2018/8/15, 64, , , , , 
2018/8/16, 39, , , , , 
2018/8/17, 38, , , , , 
2018/8/18, 34, , , , , 
2018/8/19, 30, , , , , 
2018/8/20, 30, , , , , 
2018/8/21, 32, , , , , 
2018/8/22, 32, , , , , 
2018/8/23, 33, , , , , 
2018/8/24, 41, , , , , 
2018/8/25, 32, 49, 42, , 1, 4
2018/8/26, 34, 35, 49, , , 2
2018/8/27, 24, 40, 41, , 2, 5
2018/8/28, 38, 44, 40, , 1, 6
2018/8/29, 34, 41, 43, , 1, 7
2018/8/30, 28, 51, 46, , 3, 9
2018/8/31, 56, 55, 58, , 2, 7
2018/9/1, 63, 62, 48, , 2, 5
2018/9/2, 62, 43, 52, , 1, 3
2018/9/3, 42, 43, 44, , 2, 4
2018/9/4, 47, 36, 39, , 1, 4
2018/9/5, 34, 52, 62, , 2, 5
2018/9/6, 59, 57, 65, , 2, 4
2018/9/7, 51, 64, 52, , 3, 7
2018/9/8, 81, 47, 36, , 2, 7
2018/9/9, 52, 41, 45, , 1, 4
2018/9/10, 35, 47, 45, , 2, 6
2018/9/11, 47, 51, 64, , 2, 6
2018/9/12, 59, 49, 54, , 4, 9
2018/9/13, 80, 59, 69, , 4, 8
2018/9/14, 86, 25, 21, , 3, 11
2018/9/15, 71, 29, 51, , 1, 5
2018/9/16, 61, 26, 48, , 1, 6
2018/9/17, 43, 42, 42, , 6, 9
2018/9/18, 69, 44, 53, , 3, 4
2018/9/19, 59, 50, 45, , 2, 5
2018/9/20, 48, 46, 46, , 1, 4
2018/9/21, 36, 37, 55, , 1, 4
2018/9/22, 38, 42, 48, , 1, 5
2018/9/23, 41, , 19, , 2, 6
2018/9/24, 31, , , , , 
2018/9/26, 47, 46, 52, , 3, 6
2018/9/27, 62, 41, 44, , 3, 7
2018/9/28, 72, 51, 56, , 4, 7
2018/9/29, 73, 52, 66, , 3, 5
2018/9/30, 59, 45, 63, , 3, 5
2018/10/1, 65, 55, 71, , 6, 8
2018/4/2, 40, , , , , 
2018/4/3, 54, , , , , 
2018/4/4, 72, , , , , 
2018/4/5, 57, , , , , 
2018/4/6, 64, , , , , 
2018/4/7, 58, , , , , 
2018/4/8, 65, , , , , 
2018/4/9, 53, , , , , 
2018/4/10, 61, , , , , 
2018/4/11, 50, , , , , 
2018/4/12, 79, , , , , 
2018/4/13, 69, , , , , 
2018/4/14, 66, , , , , 
2018/4/15, 62, , , , , 
2018/4/16, 39, , , , , 
2018/4/17, 67, , , , , 
2018/4/18, 58, , , , , 
2018/4/19, 56, , , , , 
2018/4/20, 41, , , , , 
2018/4/21, 39, , , , , 
2018/4/22, 65, , , , , 
2018/4/23, 50, , , , , 
2018/4/24, 57, , , , , 
2018/4/25, 76, , , , , 
2018/4/26, 65, , , , , 
2018/4/27, 89, , , , , 
2018/4/28, 80, , , , , 
2018/4/29, 56, , , , , 
2018/4/30, 61, , , , , 
2018/5/1, 58, , , , , 
2018/5/2, 65, , , , , 
2018/5/3, 59, , , , , 
2018/5/4, 71, , , , , 
2018/5/5, 74, , , , , 
2018/5/6, 57, , , , , 
2018/5/7, 59, , , , , 
2018/5/8, 53, , , , , 
2018/5/9, 70, , , , , 
2018/5/10, 62, , , , , 
2018/5/11, 75, , , , , 
2018/5/12, 82, , , , , 
2018/5/13, 63, , , , , 
2018/5/14, 57, , , , , 
2018/5/15, 70, , , , , 
2018/5/16, 61, , , , , 
2018/5/17, 63, , , , , 
2018/5/18, 69, , , , , 
2018/5/19, 70, , , , , 
2018/5/20, 64, , , , , 
2018/5/21, 67, , , , , 
2018/5/22, 57, , , , , 
2018/5/23, 71, , , , , 
2018/5/24, 60, , , , , 
2018/5/25, 68, , , , , 
2018/5/26, 66, , , , , 
2018/5/27, 62, , , , , 
2018/5/28, 64, , , , , 
2018/5/29, 70, , , , , 
2018/5/30, 71, , , , , 
2018/5/31, 73, , , , , 
2018/6/1, 56, , , , , 
2018/6/2, 59, , , , , 
2018/6/3, 50, , , , , 
2018/6/4, 42, , , , , 
2018/6/5, 63, , , , , 
2018/6/6, 41, , , , , 
2018/6/7, 41, , , , , 
2018/6/8, 57, , , , , 
2018/6/9, 50, , , , , 
2018/6/10, 54, , , , , 
2018/6/11, 48, , , , , 
2018/6/12, 64, , , , , 
2018/6/13, 66, , , , , 
2018/6/14, 59, , , , , 
2018/6/15, 58, , , , , 
2018/6/16, 43, , , , , 
2018/6/18, 27, , , , , 
2018/6/19, 29, , , , , 
2018/6/20, 46, , , , , 
2018/6/21, 38, , , , , 
2018/6/22, 38, , , , , 
2018/6/23, 52, , , , , 
2018/6/24, 62, , , , , 
2018/6/25, 54, , , , , 
2018/6/26, 56, , , , , 
2018/6/27, 71, , , , , 
2018/6/28, 64, , , , , 
2018/6/29, 69, , , , , 
2018/6/30, 72, , , , , 
2018/7/1, 70, , , , , 
2018/1/2, 81, , , , , 
2018/1/3, 71, , , , , 
2018/1/4, 79, , , , , 
2018/1/5, 76, , , , , 
2018/1/6, 85, , , , , 
2018/1/7, 74, , , , , 
2018/1/8, 45, , , , , 
2018/1/9, 78, , , , , 
2018/1/10, 89, , , , , 
2018/1/11, 81, , , , , 
2018/1/12, 76, , , , , 
2018/1/13, 83, , , , , 
2018/1/14, 68, , , , , 
2018/1/15, 34, , , , , 
2018/1/16, 56, , , , , 
2018/1/17, 73, , , , , 
2018/1/18, 63, , , , , 
2018/1/19, 64, , , , , 
2018/1/20, 57, , , , , 
2018/1/21, 39, , , , , 
2018/1/23, 58, , , , , 
2018/1/24, 49, , , , , 
2018/1/25, 44, , , , , 
2018/1/26, 42, , , , , 
2018/1/27, 63, , , , , 
2018/1/28, 56, , , , , 
2018/1/29, 51, , , , , 
2018/1/30, 62, , , , , 
2018/1/31, 61, , , , , 
2018/2/1, 72, , , , , 
2018/2/2, 73, , , , , 
2018/2/3, 70, , , , , 
2018/2/4, 69, , , , , 
2018/2/5, 47, , , , , 
2018/2/6, 51, , , , , 
2018/2/7, 55, , , , , 
2018/2/8, 62, , , , , 
2018/2/9, 53, , , , , 
2018/2/10, 62, , , , , 
2018/2/11, 64, , , , , 
2018/2/12, 72, , , , , 
2018/2/13, 80, , , , , 
2018/2/14, 79, , , , , 
2018/2/15, 84, , , , , 
2018/2/16, 63, , , , , 
2018/2/17, 72, , , , , 
2018/2/18, 67, , , , , 
2018/2/19, 60, , , , , 
2018/2/20, 48, , , , , 
2018/2/21, 57, , , , , 
2018/2/22, 57, , , , , 
2018/2/23, 48, , , , , 
2018/2/24, 47, , , , , 
2018/2/25, 43, , , , , 
2018/2/26, 42, , , , , 
2018/2/27, 56, , , , , 
2018/2/28, 60, , , , , 
2018/3/1, 55, , , , , 
2018/3/2, 71, , , , , 
2018/3/3, 74, , , , , 
2018/3/4, 68, , , , , 
2018/3/5, 60, , , , , 
2018/3/6, 63, , , , , 
2018/3/7, 68, , , , , 
2018/3/8, 64, , , , , 
2018/3/9, 56, , , , , 
2018/3/10, 60, , , , , 
2018/3/11, 38, , , , , 
2018/3/12, 36, , , , , 
2018/3/13, 50, , , , , 
2018/3/14, 83, , , , , 
2018/3/15, 71, , , , , 
2018/3/16, 95, , , , , 
2018/3/17, 76, , , , , 
2018/3/18, 78, , , , , 
2018/3/19, 62, , , , , 
2018/3/20, 67, , , , , 
2018/3/21, 90, , , , , 
2018/3/22, 74, , , , , 
2018/3/23, 62, , , , , 
2018/3/24, 85, , , , , 
2018/3/25, 64, , , , , 
2018/3/26, 56, , , , , 
2018/3/27, 83, , , , , 
2018/3/28, 87, , , , , 
2018/3/29, 79, , , , , 
2018/3/30, 74, , , , , 
2018/3/31, 61, , , , , 
2018/4/1, 45, , , , , 
2017/10/2, 63, , , , , 
2017/10/3, 93, , , , , 
2017/10/4, 71, , , , , 
2017/10/5, 58, , , , , 
2017/10/6, 50, , , , , 
2017/10/7, 65, , , , , 
2017/10/8, 54, , , , , 
2017/10/9, 58, , , , , 
2017/10/10, 54, , , , , 
2017/10/11, 68, , , , , 
2017/10/12, 55, , , , , 
2017/10/13, 66, , , , , 
2017/10/14, 68, , , , , 
2017/10/15, 67, , , , , 
2017/10/16, 37, , , , , 
2017/10/17, 35, , , , , 
2017/10/18, 35, , , , , 
2017/10/19, 34, , , , , 
2017/10/20, 45, , , , , 
2017/10/21, 60, , , , , 
2017/10/22, 72, , , , , 
2017/10/23, 59, , , , , 
2017/10/24, 59, , , , , 
2017/10/25, 77, , , , , 
2017/10/26, 67, , , , , 
2017/10/27, 73, , , , , 
2017/10/28, 80, , , , , 
2017/10/29, 55, , , , , 
2017/10/30, 40, , , , , 
2017/10/31, 57, , , , , 
2017/11/1, 82, , , , , 
2017/11/2, 80, , , , , 
2017/11/3, 79, , , , , 
2017/11/4, 69, , , , , 
2017/11/5, 52, , , , , 
2017/11/6, 54, , , , , 
2017/11/7, 64, , , , , 
2017/11/8, 80, , , , , 
2017/11/9, 95, , , , , 
2017/11/10, 87, , , , , 
2017/11/11, 86, , , , , 
2017/11/12, 67, , , , , 
2017/11/13, 68, , , , , 
2017/11/14, 85, , , , , 
2017/11/17, 75, , , , , 
2017/11/18, 77, , , , , 
2017/11/19, 59, , , , , 
2017/11/20, 52, , , , , 
2017/11/21, 90, , , , , 
2017/11/22, 72, , , , , 
2017/11/24, 84, , , , , 
2017/11/25, 84, , , , , 
2017/11/26, 76, , , , , 
2017/11/27, 58, , , , , 
2017/11/28, 72, , , , , 
2017/12/6, 48, , , , , 
2017/12/7, 53, , , , , 
2017/12/8, 66, , , , , 
2017/12/9, 72, , , , , 
2017/12/10, 58, , , , , 
2017/12/11, 54, , , , , 
2017/12/12, 55, , , , , 
2017/12/13, 53, , , , , 
2017/12/14, 65, , , , , 
2017/12/15, 78, , , , , 
2017/12/16, 66, , , , , 
2017/12/17, 74, , , , , 
2017/12/18, 67, , , , , 
2017/12/19, 72, , , , , 
2017/12/20, 79, , , , , 
2017/12/21, 79, , , , , 
2017/12/22, 67, , , , , 
2017/12/23, 70, , , , , 
2017/12/24, 60, , , , , 
2017/12/25, 55, , , , , 
2017/12/26, 41, , , , , 
2017/12/27, 51, , , , , 
2017/12/28, 60, , , , , 
2017/12/29, 63, , , , , 
2017/12/30, 53, , , , , 
2018/1/1, 39, , , , , 
2017/7/2, 33, , , , , 
2017/7/3, 26, , , , , 
2017/7/4, 51, , , , , 
2017/7/5, 48, , , , , 
2017/7/6, 53, , , , , 
2017/7/7, 32, , , , , 
2017/7/8, 29, , , , , 
2017/7/9, 28, , , , , 
2017/7/10, 26, , , , , 
2017/7/11, 36, , , , , 
2017/7/12, 36, , , , , 
2017/7/13, 34, , , , , 
2017/7/14, 47, , , , , 
2017/7/15, 67, , , , , 
2017/7/16, 73, , , , , 
2017/7/17, 77, , , , , 
2017/7/18, 59, , , , , 
2017/7/19, 41, , , , , 
2017/7/20, 48, , , , , 
2017/7/21, 47, , , , , 
2017/7/22, 48, , , , , 
2017/7/23, 27, , , , , 
2017/7/24, 28, , , , , 
2017/7/25, 32, , , , , 
2017/7/26, 28, , , , , 
2017/7/27, 28, , , , , 
2017/7/28, 37, , , , , 
2017/7/29, 37, , , , , 
2017/7/30, 47, , , , , 
2017/7/31, 35, , , , , 
2017/8/1, 46, , , , , 
2017/8/2, 58, , , , , 
2017/8/3, 65, , , , , 
2017/8/4, 43, , , , , 
2017/8/5, 43, , , , , 
2017/8/6, 33, , , , , 
2017/8/7, 31, , , , , 
2017/8/8, 51, , , , , 
2017/8/9, 49, , , , , 
2017/8/10, 43, , , , , 
2017/8/11, 50, , , , , 
2017/8/12, 65, , , , , 
2017/8/13, 73, , , , , 
2017/8/14, 49, , , , , 
2017/8/15, 50, , , , , 
2017/8/16, 49, , , , , 
2017/8/17, 78, , , , , 
2017/8/18, 64, , , , , 
2017/8/19, 68, , , , , 
2017/8/20, 60, , , , , 
2017/8/21, 61, , , , , 
2017/8/22, 50, , , , , 
2017/8/23, 39, , , , , 
2017/8/24, 54, , , , , 
2017/8/25, 64, , , , , 
2017/8/26, 43, , , , , 
2017/8/27, 42, , , , , 
2017/8/28, 55, , , , , 
2017/8/29, 58, , , , , 
2017/8/30, 56, , , , , 
2017/8/31, 39, , , , , 
2017/9/1, 38, , , , , 
2017/9/2, 40, , , , , 
2017/9/3, 43, , , , , 
2017/9/4, 27, , , , , 
2017/9/5, 43, , , , , 
2017/9/6, 45, , , , , 
2017/9/11, 47, , , , , 
2017/9/12, 52, , , , , 
2017/9/13, 59, , , , , 
2017/9/15, 57, , , , , 
2017/9/16, 50, , , , , 
2017/9/17, 49, , , , , 
2017/9/18, 34, , , , , 
2017/9/19, 43, , , , , 
2017/9/20, 87, , , , , 
2017/9/21, 87, , , , , 
2017/9/22, 88, , , , , 
2017/9/23, 70, , , , , 
2017/9/24, 54, , , , , 
2017/9/25, 57, , , , , 
2017/9/26, 64, , , , , 
2017/9/27, 62, , , , , 
2017/9/28, 66, , , , , 
2017/9/29, 87, , , , , 
2017/9/30, 87, , , , , 
2017/10/1, 61, , , , , 
2017/4/2, 48, , , , , 
2017/4/3, 47, , , , , 
2017/4/4, 67, , , , , 
2017/4/5, 72, , , , , 
2017/4/6, 72, , , , , 
2017/4/7, 66, , , , , 
2017/4/8, 84, , , , , 
2017/4/9, 60, , , , , 
2017/4/10, 45, , , , , 
2017/4/11, 69, , , , , 
2017/4/12, 89, , , , , 
2017/4/13, 76, , , , , 
2017/4/14, 52, , , , , 
2017/4/15, 55, , , , , 
2017/4/16, 39, , , , , 
2017/4/17, 38, , , , , 
2017/4/18, 60, , , , , 
2017/4/19, 68, , , , , 
2017/4/20, 83, , , , , 
2017/4/21, 59, , , , , 
2017/4/22, 59, , , , , 
2017/4/23, 66, , , , , 
2017/4/24, 58, , , , , 
2017/4/25, 66, , , , , 
2017/4/26, 73, , , , , 
2017/4/27, 69, , , , , 
2017/4/28, 73, , , , , 
2017/4/29, 52, , , , , 
2017/4/30, 49, , , , , 
2017/5/1, 49, , , , , 
2017/5/2, 48, , , , , 
2017/5/3, 56, , , , , 
2017/5/4, 73, , , , , 
2017/5/5, 60, , , , , 
2017/5/6, 67, , , , , 
2017/5/7, 48, , , , , 
2017/5/8, 39, , , , , 
2017/5/9, 56, , , , , 
2017/5/10, 60, , , , , 
2017/5/11, 55, , , , , 
2017/5/12, 52, , , , , 
2017/5/13, 53, , , , , 
2017/5/14, 54, , , , , 
2017/5/15, 59, , , , , 
2017/5/16, 76, , , , , 
2017/5/17, 68, , , , , 
2017/5/18, 81, , , , , 
2017/5/19, 76, , , , , 
2017/5/20, 75, , , , , 
2017/5/21, 64, , , , , 
2017/5/22, 49, , , , , 
2017/5/23, 53, , , , , 
2017/5/24, 69, , , , , 
2017/5/25, 53, , , , , 
2017/5/26, 40, , , , , 
2017/5/27, 53, , , , , 
2017/5/28, 51, , , , , 
2017/5/29, 31, , , , , 
2017/5/30, 59, , , , , 
2017/5/31, 62, , , , , 
2017/6/1, 61, , , , , 
2017/6/2, 57, , , , , 
2017/6/3, 46, , , , , 
2017/6/4, 46, , , , , 
2017/6/5, 29, , , , , 
2017/6/6, 36, , , , , 
2017/6/7, 46, , , , , 
2017/6/8, 68, , , , , 
2017/6/9, 61, , , , , 
2017/6/10, 71, , , , , 
2017/6/11, 71, , , , , 
2017/6/12, 45, , , , , 
2017/6/13, 51, , , , , 
2017/6/14, 70, , , , , 
2017/6/15, 70, , , , , 
2017/6/16, 57, , , , , 
2017/6/17, 60, , , , , 
2017/6/18, 68, , , , , 
2017/6/19, 59, , , , , 
2017/6/20, 55, , , , , 
2017/6/21, 62, , , , , 
2017/6/22, 60, , , , , 
2017/6/23, 76, , , , , 
2017/6/24, 78, , , , , 
2017/6/25, 53, , , , , 
2017/6/26, 34, , , , , 
2017/6/27, 63, , , , , 
2017/6/28, 68, , , , , 
2017/6/29, 70, , , , , 
2017/6/30, 70, , , , , 
2017/7/1, 48, , , , , 
2017/1/3, 42, , , , , 
2017/1/4, 56, , , , , 
2017/1/5, 64, , , , , 
2017/1/6, 55, , , , , 
2017/1/7, 69, , , , , 
2017/1/8, 57, , , , , 
2017/1/9, 48, , , , , 
2017/1/10, 51, , , , , 
2017/1/11, 61, , , , , 
2017/1/12, 65, , , , , 
2017/1/13, 75, , , , , 
2017/1/14, 81, , , , , 
2017/1/15, 61, , , , , 
2017/1/16, 47, , , , , 
2017/1/17, 58, , , , , 
2017/1/18, 61, , , , , 
2017/1/19, 62, , , , , 
2017/1/20, 69, , , , , 
2017/1/21, 62, , , , , 
2017/1/22, 44, , , , , 
2017/1/23, 38, , , , , 
2017/1/24, 53, , , , , 
2017/1/25, 74, , , , , 
2017/1/26, 81, , , , , 
2017/1/27, 80, , , , , 
2017/1/28, 76, , , , , 
2017/1/29, 55, , , , , 
2017/1/30, 54, , , , , 
2017/1/31, 62, , , , , 
2017/2/1, 66, , , , , 
2017/2/2, 68, , , , , 
2017/2/3, 72, , , , , 
2017/2/4, 69, , , , , 
2017/2/5, 50, , , , , 
2017/2/6, 37, , , , , 
2017/2/7, 58, , , , , 
2017/2/8, 55, , , , , 
2017/2/9, 62, , , , , 
2017/2/10, 74, , , , , 
2017/2/11, 91, , , , , 
2017/2/12, 55, , , , , 
2017/2/13, 37, , , , , 
2017/2/14, 46, , , , , 
2017/2/15, 49, , , , , 
2017/2/16, 67, , , , , 
2017/2/17, 60, , , , , 
2017/2/18, 47, , , , , 
2017/2/19, 60, , , , , 
2017/2/20, 60, , , , , 
2017/2/21, 58, , , , , 
2017/2/22, 64, , , , , 
2017/2/23, 72, , , , , 
2017/2/24, 77, , , , , 
2017/2/25, 64, , , , , 
2017/2/26, 50, , , , , 
2017/2/27, 63, , , , , 
2017/2/28, 65, , , , , 
2017/3/1, 43, , , , , 
2017/3/2, 68, , , , , 
2017/3/3, 69, , , , , 
2017/3/4, 65, , , , , 
2017/3/5, 70, , , , , 
2017/3/6, 60, , , , , 
2017/3/7, 68, , , , , 
2017/3/8, 62, , , , , 
2017/3/9, 70, , , , , 
2017/3/10, 73, , , , , 
2017/3/11, 69, , , , , 
2017/3/12, 75, , , , , 
2017/3/13, 40, , , , , 
2017/3/14, 63, , , , , 
2017/3/15, 53, , , , , 
2017/3/16, 70, , , , , 
2017/3/17, 85, , , , , 
2017/3/18, 73, , , , , 
2017/3/21, 62, , , , , 
2017/3/22, 71, , , , , 
2017/3/23, 75, , , , , 
2017/3/24, 72, , , , , 
2017/3/25, 57, , , , , 
2017/3/26, 57, , , , , 
2017/3/27, 42, , , , , 
2017/3/28, 63, , , , , 
2017/3/29, 67, , , , , 
2017/3/30, 71, , , , , 
2017/3/31, 67, , , , , 
2017/4/1, 61, , , , , 
2016/10/9, 48, , , , , 
2016/10/11, 67, , , , 2, 8
2016/10/12, 70, , , , 2, 9
2016/10/13, 74, , , , 3, 10
2016/10/14, 67, , , , 3, 8
2016/10/15, 68, , , , 1, 7
2016/10/16, 56, , , , 2, 7
2016/10/17, 64, , , , 4, 8
2016/10/18, 73, , , , 2, 8
2016/10/19, 61, , , , 1, 6
2016/10/20, 49, , , , 2, 7
